DesignName,ParticipantID,TrialID,Block1,c,m,s
RegressionByEye,11,974,14,area,p_0_1,b_0_1
RegressionByEye,11,975,15,area,n_0_2,b_0_1
RegressionByEye,11,976,16,line,n_0_4,b_0_2
RegressionByEye,11,977,17,line,n_0_2,b_0_2
RegressionByEye,11,978,18,scatter,p_0_2,b_0_05
RegressionByEye,11,979,19,line,n_0_1,b_0_1
RegressionByEye,11,980,20,scatter,p_0_2,b_0_1
RegressionByEye,11,981,21,scatter,n_0_8,b_0_2
RegressionByEye,11,982,22,line,n_0_8,b_0_15
RegressionByEye,11,983,23,scatter,p_0_8,b_0_05
RegressionByEye,11,984,24,area,n_0_8,b_0_05
RegressionByEye,11,985,25,area,n_0_8,b_0_15
RegressionByEye,11,986,26,scatter,p_0_8,b_0_1
RegressionByEye,11,987,27,line,p_0_8,b_0_05
RegressionByEye,11,988,28,area,p_0_2,b_0_1
RegressionByEye,11,989,29,area,n_0_8,b_0_2
RegressionByEye,11,990,30,area,p_0_8,b_0_1
RegressionByEye,11,991,31,line,n_0_2,b_0_1
RegressionByEye,11,992,32,area,n_0_1,b_0_15
RegressionByEye,11,993,33,scatter,p_0_4,b_0_2
RegressionByEye,11,994,34,line,p_0_2,b_0_05
RegressionByEye,11,995,35,area,n_0_4,b_0_15
RegressionByEye,11,996,36,area,p_0_4,b_0_1
RegressionByEye,11,997,37,line,p_0_4,b_0_1
RegressionByEye,11,998,38,scatter,n_0_8,b_0_15
RegressionByEye,11,999,39,scatter,n_0_4,b_0_05
RegressionByEye,11,1000,40,area,n_0_2,b_0_2
RegressionByEye,11,1001,41,scatter,p_0_8,b_0_2
RegressionByEye,11,1002,42,area,p_0_2,b_0_15
RegressionByEye,11,1003,43,line,p_0_4,b_0_2
RegressionByEye,11,1004,44,line,p_0_1,b_0_15
RegressionByEye,11,1005,45,line,p_0_8,b_0_2
RegressionByEye,11,1006,46,line,p_0_4,b_0_15
RegressionByEye,11,1007,47,scatter,n_0_8,b_0_05
RegressionByEye,11,1008,48,area,n_0_4,b_0_05
RegressionByEye,11,1009,49,scatter,n_0_2,b_0_1
RegressionByEye,11,1010,50,area,p_0_8,b_0_15
RegressionByEye,11,1011,51,line,p_0_1,b_0_2
RegressionByEye,11,1012,52,scatter,n_0_8,b_0_1
RegressionByEye,11,1013,53,line,n_0_8,b_0_2
RegressionByEye,11,1014,54,area,p_0_1,b_0_2
RegressionByEye,11,1015,55,area,n_0_2,b_0_05
RegressionByEye,11,1016,56,scatter,n_0_2,b_0_2
RegressionByEye,11,1017,57,scatter,n_0_4,b_0_1
RegressionByEye,11,1018,58,area,p_0_8,b_0_2
RegressionByEye,11,1019,59,scatter,n_0_2,b_0_15
RegressionByEye,11,1020,60,line,n_0_8,b_0_1
RegressionByEye,11,1021,61,line,p_0_2,b_0_1
RegressionByEye,11,1022,62,area,n_0_8,b_0_1
RegressionByEye,11,1023,63,line,n_0_4,b_0_05
RegressionByEye,11,1024,64,scatter,n_0_1,b_0_05
RegressionByEye,11,1025,65,scatter,n_0_1,b_0_1
RegressionByEye,11,1026,66,line,p_0_2,b_0_15
RegressionByEye,11,1027,67,area,p_0_4,b_0_05
RegressionByEye,11,1028,68,scatter,p_0_8,b_0_15
RegressionByEye,11,1029,69,line,n_0_4,b_0_1
RegressionByEye,11,1030,70,line,n_0_4,b_0_15
RegressionByEye,11,1031,71,area,n_0_4,b_0_1
RegressionByEye,11,1032,72,area,p_0_2,b_0_2
RegressionByEye,11,1033,73,area,p_0_1,b_0_15
RegressionByEye,11,1034,74,area,n_0_4,b_0_2
RegressionByEye,11,1035,75,line,p_0_8,b_0_1
RegressionByEye,11,1036,76,scatter,p_0_1,b_0_15
RegressionByEye,11,1037,77,scatter,p_0_1,b_0_2
RegressionByEye,11,1038,78,scatter,n_0_1,b_0_2
RegressionByEye,11,1039,79,scatter,n_0_2,b_0_05
RegressionByEye,11,1040,80,line,n_0_1,b_0_15
RegressionByEye,11,1041,81,line,p_0_4,b_0_05
RegressionByEye,11,1042,82,area,n_0_2,b_0_15
RegressionByEye,11,1043,83,line,n_0_2,b_0_05
RegressionByEye,11,1044,84,scatter,p_0_4,b_0_05
RegressionByEye,11,1045,85,scatter,n_0_1,b_0_15
RegressionByEye,11,1046,86,line,p_0_8,b_0_15
RegressionByEye,11,1047,87,scatter,p_0_4,b_0_1
RegressionByEye,11,1048,88,area,p_0_4,b_0_15
RegressionByEye,11,1049,89,area,p_0_8,b_0_05
RegressionByEye,11,1050,90,scatter,n_0_4,b_0_15
RegressionByEye,11,1051,91,area,p_0_4,b_0_2
RegressionByEye,11,1052,92,scatter,p_0_1,b_0_1
RegressionByEye,11,1053,93,area,p_0_1,b_0_05
RegressionByEye,11,1054,94,line,n_0_2,b_0_15
RegressionByEye,11,1055,95,line,p_0_2,b_0_2
RegressionByEye,11,1056,96,scatter,n_0_4,b_0_2
RegressionByEye,12,1057,1,line,n_0_8,b_0_05
RegressionByEye,12,1058,2,area,p_0_2,b_0_05
RegressionByEye,12,1059,3,area,n_0_1,b_0_1
RegressionByEye,12,1060,4,area,n_0_1,b_0_05
RegressionByEye,12,1061,5,line,p_0_1,b_0_1
RegressionByEye,12,1062,6,scatter,p_0_2,b_0_15
RegressionByEye,12,1063,7,area,n_0_1,b_0_2
RegressionByEye,12,1064,8,scatter,p_0_2,b_0_2
RegressionByEye,12,1065,9,scatter,p_0_1,b_0_05
RegressionByEye,12,1066,10,line,n_0_1,b_0_05
RegressionByEye,12,1067,11,line,p_0_1,b_0_05
RegressionByEye,12,1068,12,scatter,p_0_4,b_0_15
RegressionByEye,12,1069,13,line,n_0_1,b_0_2
RegressionByEye,12,1070,14,area,p_0_1,b_0_1
RegressionByEye,12,1071,15,area,n_0_2,b_0_1
RegressionByEye,12,1072,16,line,n_0_4,b_0_2
RegressionByEye,12,1073,17,line,n_0_2,b_0_2
RegressionByEye,12,1074,18,scatter,p_0_2,b_0_05
RegressionByEye,12,1075,19,line,n_0_1,b_0_1
RegressionByEye,12,1076,20,scatter,p_0_2,b_0_1
RegressionByEye,12,1077,21,scatter,n_0_8,b_0_2
RegressionByEye,12,1078,22,line,n_0_8,b_0_15
RegressionByEye,12,1079,23,scatter,p_0_8,b_0_05
RegressionByEye,12,1080,24,area,n_0_8,b_0_05
RegressionByEye,12,1081,25,area,n_0_8,b_0_15
RegressionByEye,12,1082,26,scatter,p_0_8,b_0_1
RegressionByEye,12,1083,27,line,p_0_8,b_0_05
RegressionByEye,12,1084,28,area,p_0_2,b_0_1
RegressionByEye,12,1085,29,area,n_0_8,b_0_2
RegressionByEye,12,1086,30,area,p_0_8,b_0_1
RegressionByEye,12,1087,31,line,n_0_2,b_0_1
RegressionByEye,12,1088,32,area,n_0_1,b_0_15
RegressionByEye,12,1089,33,scatter,p_0_4,b_0_2
RegressionByEye,12,1090,34,line,p_0_2,b_0_05
RegressionByEye,12,1091,35,area,n_0_4,b_0_15
RegressionByEye,12,1092,36,area,p_0_4,b_0_1
RegressionByEye,12,1093,37,line,p_0_4,b_0_1
RegressionByEye,12,1094,38,scatter,n_0_8,b_0_15
RegressionByEye,12,1095,39,scatter,n_0_4,b_0_05
RegressionByEye,12,1096,40,area,n_0_2,b_0_2
RegressionByEye,12,1097,41,scatter,p_0_8,b_0_2
RegressionByEye,12,1098,42,area,p_0_2,b_0_15
RegressionByEye,12,1099,43,line,p_0_4,b_0_2
RegressionByEye,12,1100,44,line,p_0_1,b_0_15
RegressionByEye,12,1101,45,line,p_0_8,b_0_2
RegressionByEye,12,1102,46,line,p_0_4,b_0_15
RegressionByEye,12,1103,47,scatter,n_0_8,b_0_05
RegressionByEye,12,1104,48,area,n_0_4,b_0_05
RegressionByEye,12,1105,49,scatter,n_0_2,b_0_1
RegressionByEye,12,1106,50,area,p_0_8,b_0_15
RegressionByEye,12,1107,51,line,p_0_1,b_0_2
RegressionByEye,12,1108,52,scatter,n_0_8,b_0_1
RegressionByEye,12,1109,53,line,n_0_8,b_0_2
RegressionByEye,12,1110,54,area,p_0_1,b_0_2
RegressionByEye,12,1111,55,area,n_0_2,b_0_05
RegressionByEye,12,1112,56,scatter,n_0_2,b_0_2
RegressionByEye,12,1113,57,scatter,n_0_4,b_0_1
RegressionByEye,12,1114,58,area,p_0_8,b_0_2
RegressionByEye,12,1115,59,scatter,n_0_2,b_0_15
RegressionByEye,12,1116,60,line,n_0_8,b_0_1
RegressionByEye,12,1117,61,line,p_0_2,b_0_1
RegressionByEye,12,1118,62,area,n_0_8,b_0_1
RegressionByEye,12,1119,63,line,n_0_4,b_0_05
RegressionByEye,12,1120,64,scatter,n_0_1,b_0_05
RegressionByEye,12,1121,65,scatter,n_0_1,b_0_1
RegressionByEye,12,1122,66,line,p_0_2,b_0_15
RegressionByEye,12,1123,67,area,p_0_4,b_0_05
RegressionByEye,12,1124,68,scatter,p_0_8,b_0_15
RegressionByEye,12,1125,69,line,n_0_4,b_0_1
RegressionByEye,12,1126,70,line,n_0_4,b_0_15
RegressionByEye,12,1127,71,area,n_0_4,b_0_1
RegressionByEye,12,1128,72,area,p_0_2,b_0_2
RegressionByEye,12,1129,73,area,p_0_1,b_0_15
RegressionByEye,12,1130,74,area,n_0_4,b_0_2
RegressionByEye,12,1131,75,line,p_0_8,b_0_1
RegressionByEye,12,1132,76,scatter,p_0_1,b_0_15
RegressionByEye,12,1133,77,scatter,p_0_1,b_0_2
RegressionByEye,12,1134,78,scatter,n_0_1,b_0_2
RegressionByEye,12,1135,79,scatter,n_0_2,b_0_05
RegressionByEye,12,1136,80,line,n_0_1,b_0_15
RegressionByEye,12,1137,81,line,p_0_4,b_0_05
RegressionByEye,12,1138,82,area,n_0_2,b_0_15
RegressionByEye,12,1139,83,line,n_0_2,b_0_05
RegressionByEye,12,1140,84,scatter,p_0_4,b_0_05
RegressionByEye,12,1141,85,scatter,n_0_1,b_0_15
RegressionByEye,12,1142,86,line,p_0_8,b_0_15
RegressionByEye,12,1143,87,scatter,p_0_4,b_0_1
RegressionByEye,12,1144,88,area,p_0_4,b_0_15
RegressionByEye,12,1145,89,area,p_0_8,b_0_05
RegressionByEye,12,1146,90,scatter,n_0_4,b_0_15
RegressionByEye,12,1147,91,area,p_0_4,b_0_2
RegressionByEye,12,1148,92,scatter,p_0_1,b_0_1
RegressionByEye,12,1149,93,area,p_0_1,b_0_05
RegressionByEye,12,1150,94,line,n_0_2,b_0_15
RegressionByEye,12,1151,95,line,p_0_2,b_0_2
RegressionByEye,12,1152,96,scatter,n_0_4,b_0_2
RegressionByEye,13,1153,1,line,n_0_8,b_0_05
RegressionByEye,13,1154,2,area,p_0_2,b_0_05
RegressionByEye,13,1155,3,area,n_0_1,b_0_1
RegressionByEye,13,1156,4,area,n_0_1,b_0_05
RegressionByEye,13,1157,5,line,p_0_1,b_0_1
RegressionByEye,13,1158,6,scatter,p_0_2,b_0_15
RegressionByEye,13,1159,7,area,n_0_1,b_0_2
RegressionByEye,13,1160,8,scatter,p_0_2,b_0_2
RegressionByEye,13,1161,9,scatter,p_0_1,b_0_05
RegressionByEye,13,1162,10,line,n_0_1,b_0_05
RegressionByEye,13,1163,11,line,p_0_1,b_0_05
RegressionByEye,13,1164,12,scatter,p_0_4,b_0_15
RegressionByEye,13,1165,13,line,n_0_1,b_0_2
RegressionByEye,13,1166,14,area,p_0_1,b_0_1
RegressionByEye,13,1167,15,area,n_0_2,b_0_1
RegressionByEye,13,1168,16,line,n_0_4,b_0_2
RegressionByEye,13,1169,17,line,n_0_2,b_0_2
RegressionByEye,13,1170,18,scatter,p_0_2,b_0_05
RegressionByEye,13,1171,19,line,n_0_1,b_0_1
RegressionByEye,13,1172,20,scatter,p_0_2,b_0_1
RegressionByEye,13,1173,21,scatter,n_0_8,b_0_2
RegressionByEye,13,1174,22,line,n_0_8,b_0_15
RegressionByEye,13,1175,23,scatter,p_0_8,b_0_05
RegressionByEye,13,1176,24,area,n_0_8,b_0_05
RegressionByEye,13,1177,25,area,n_0_8,b_0_15
RegressionByEye,13,1178,26,scatter,p_0_8,b_0_1
RegressionByEye,13,1179,27,line,p_0_8,b_0_05
RegressionByEye,13,1180,28,area,p_0_2,b_0_1
RegressionByEye,13,1181,29,area,n_0_8,b_0_2
RegressionByEye,13,1182,30,area,p_0_8,b_0_1
RegressionByEye,13,1183,31,line,n_0_2,b_0_1
RegressionByEye,13,1184,32,area,n_0_1,b_0_15
RegressionByEye,13,1185,33,scatter,p_0_4,b_0_2
RegressionByEye,13,1186,34,line,p_0_2,b_0_05
RegressionByEye,13,1187,35,area,n_0_4,b_0_15
RegressionByEye,13,1188,36,area,p_0_4,b_0_1
RegressionByEye,13,1189,37,line,p_0_4,b_0_1
RegressionByEye,13,1190,38,scatter,n_0_8,b_0_15
RegressionByEye,13,1191,39,scatter,n_0_4,b_0_05
RegressionByEye,13,1192,40,area,n_0_2,b_0_2
RegressionByEye,13,1193,41,scatter,p_0_8,b_0_2
RegressionByEye,13,1194,42,area,p_0_2,b_0_15
RegressionByEye,13,1195,43,line,p_0_4,b_0_2
RegressionByEye,13,1196,44,line,p_0_1,b_0_15
RegressionByEye,13,1197,45,line,p_0_8,b_0_2
RegressionByEye,13,1198,46,line,p_0_4,b_0_15
RegressionByEye,13,1199,47,scatter,n_0_8,b_0_05
RegressionByEye,13,1200,48,area,n_0_4,b_0_05
RegressionByEye,13,1201,49,scatter,n_0_2,b_0_1
RegressionByEye,13,1202,50,area,p_0_8,b_0_15
RegressionByEye,13,1203,51,line,p_0_1,b_0_2
RegressionByEye,13,1204,52,scatter,n_0_8,b_0_1
RegressionByEye,13,1205,53,line,n_0_8,b_0_2
RegressionByEye,13,1206,54,area,p_0_1,b_0_2
RegressionByEye,13,1207,55,area,n_0_2,b_0_05
RegressionByEye,13,1208,56,scatter,n_0_2,b_0_2
RegressionByEye,13,1209,57,scatter,n_0_4,b_0_1
RegressionByEye,13,1210,58,area,p_0_8,b_0_2
RegressionByEye,13,1211,59,scatter,n_0_2,b_0_15
RegressionByEye,13,1212,60,line,n_0_8,b_0_1
RegressionByEye,13,1213,61,line,p_0_2,b_0_1
RegressionByEye,13,1214,62,area,n_0_8,b_0_1
RegressionByEye,13,1215,63,line,n_0_4,b_0_05
RegressionByEye,13,1216,64,scatter,n_0_1,b_0_05
RegressionByEye,13,1217,65,scatter,n_0_1,b_0_1
RegressionByEye,13,1218,66,line,p_0_2,b_0_15
RegressionByEye,13,1219,67,area,p_0_4,b_0_05
RegressionByEye,13,1220,68,scatter,p_0_8,b_0_15
RegressionByEye,13,1221,69,line,n_0_4,b_0_1
RegressionByEye,13,1222,70,line,n_0_4,b_0_15
RegressionByEye,13,1223,71,area,n_0_4,b_0_1
RegressionByEye,13,1224,72,area,p_0_2,b_0_2
RegressionByEye,13,1225,73,area,p_0_1,b_0_15
RegressionByEye,13,1226,74,area,n_0_4,b_0_2
RegressionByEye,13,1227,75,line,p_0_8,b_0_1
RegressionByEye,13,1228,76,scatter,p_0_1,b_0_15
RegressionByEye,13,1229,77,scatter,p_0_1,b_0_2
RegressionByEye,13,1230,78,scatter,n_0_1,b_0_2
RegressionByEye,13,1231,79,scatter,n_0_2,b_0_05
RegressionByEye,13,1232,80,line,n_0_1,b_0_15
RegressionByEye,13,1233,81,line,p_0_4,b_0_05
RegressionByEye,13,1234,82,area,n_0_2,b_0_15
RegressionByEye,13,1235,83,line,n_0_2,b_0_05
RegressionByEye,13,1236,84,scatter,p_0_4,b_0_05
RegressionByEye,13,1237,85,scatter,n_0_1,b_0_15
RegressionByEye,13,1238,86,line,p_0_8,b_0_15
RegressionByEye,13,1239,87,scatter,p_0_4,b_0_1
RegressionByEye,13,1240,88,area,p_0_4,b_0_15
RegressionByEye,13,1241,89,area,p_0_8,b_0_05
RegressionByEye,13,1242,90,scatter,n_0_4,b_0_15
RegressionByEye,13,1243,91,area,p_0_4,b_0_2
RegressionByEye,13,1244,92,scatter,p_0_1,b_0_1
RegressionByEye,13,1245,93,area,p_0_1,b_0_05
RegressionByEye,13,1246,94,line,n_0_2,b_0_15
RegressionByEye,13,1247,95,line,p_0_2,b_0_2
RegressionByEye,13,1248,96,scatter,n_0_4,b_0_2
RegressionByEye,14,1249,1,line,n_0_8,b_0_05
RegressionByEye,14,1250,2,area,p_0_2,b_0_05
RegressionByEye,14,1251,3,area,n_0_1,b_0_1
RegressionByEye,14,1252,4,area,n_0_1,b_0_05
RegressionByEye,14,1253,5,line,p_0_1,b_0_1
RegressionByEye,14,1254,6,scatter,p_0_2,b_0_15
RegressionByEye,14,1255,7,area,n_0_1,b_0_2
RegressionByEye,14,1256,8,scatter,p_0_2,b_0_2
RegressionByEye,14,1257,9,scatter,p_0_1,b_0_05
RegressionByEye,14,1258,10,line,n_0_1,b_0_05
RegressionByEye,14,1259,11,line,p_0_1,b_0_05
RegressionByEye,14,1260,12,scatter,p_0_4,b_0_15
RegressionByEye,14,1261,13,line,n_0_1,b_0_2
RegressionByEye,14,1262,14,area,p_0_1,b_0_1
RegressionByEye,14,1263,15,area,n_0_2,b_0_1
RegressionByEye,14,1264,16,line,n_0_4,b_0_2
RegressionByEye,14,1265,17,line,n_0_2,b_0_2
RegressionByEye,14,1266,18,scatter,p_0_2,b_0_05
RegressionByEye,14,1267,19,line,n_0_1,b_0_1
RegressionByEye,14,1268,20,scatter,p_0_2,b_0_1
RegressionByEye,14,1269,21,scatter,n_0_8,b_0_2
RegressionByEye,14,1270,22,line,n_0_8,b_0_15
RegressionByEye,14,1271,23,scatter,p_0_8,b_0_05
RegressionByEye,14,1272,24,area,n_0_8,b_0_05
RegressionByEye,14,1273,25,area,n_0_8,b_0_15
RegressionByEye,14,1274,26,scatter,p_0_8,b_0_1
RegressionByEye,14,1275,27,line,p_0_8,b_0_05
RegressionByEye,14,1276,28,area,p_0_2,b_0_1
RegressionByEye,14,1277,29,area,n_0_8,b_0_2
RegressionByEye,14,1278,30,area,p_0_8,b_0_1
RegressionByEye,14,1279,31,line,n_0_2,b_0_1
RegressionByEye,14,1280,32,area,n_0_1,b_0_15
RegressionByEye,14,1281,33,scatter,p_0_4,b_0_2
RegressionByEye,14,1282,34,line,p_0_2,b_0_05
RegressionByEye,14,1283,35,area,n_0_4,b_0_15
RegressionByEye,14,1284,36,area,p_0_4,b_0_1
RegressionByEye,14,1285,37,line,p_0_4,b_0_1
RegressionByEye,14,1286,38,scatter,n_0_8,b_0_15
RegressionByEye,14,1287,39,scatter,n_0_4,b_0_05
RegressionByEye,14,1288,40,area,n_0_2,b_0_2
RegressionByEye,14,1289,41,scatter,p_0_8,b_0_2
RegressionByEye,14,1290,42,area,p_0_2,b_0_15
RegressionByEye,14,1291,43,line,p_0_4,b_0_2
RegressionByEye,14,1292,44,line,p_0_1,b_0_15
RegressionByEye,14,1293,45,line,p_0_8,b_0_2
RegressionByEye,14,1294,46,line,p_0_4,b_0_15
RegressionByEye,14,1295,47,scatter,n_0_8,b_0_05
RegressionByEye,14,1296,48,area,n_0_4,b_0_05
RegressionByEye,14,1297,49,scatter,n_0_2,b_0_1
RegressionByEye,14,1298,50,area,p_0_8,b_0_15
RegressionByEye,14,1299,51,line,p_0_1,b_0_2
RegressionByEye,14,1300,52,scatter,n_0_8,b_0_1
RegressionByEye,14,1301,53,line,n_0_8,b_0_2
RegressionByEye,14,1302,54,area,p_0_1,b_0_2
RegressionByEye,14,1303,55,area,n_0_2,b_0_05
RegressionByEye,14,1304,56,scatter,n_0_2,b_0_2
RegressionByEye,14,1305,57,scatter,n_0_4,b_0_1
RegressionByEye,14,1306,58,area,p_0_8,b_0_2
RegressionByEye,14,1307,59,scatter,n_0_2,b_0_15
RegressionByEye,14,1308,60,line,n_0_8,b_0_1
RegressionByEye,14,1309,61,line,p_0_2,b_0_1
RegressionByEye,14,1310,62,area,n_0_8,b_0_1
RegressionByEye,14,1311,63,line,n_0_4,b_0_05
RegressionByEye,14,1312,64,scatter,n_0_1,b_0_05
RegressionByEye,14,1313,65,scatter,n_0_1,b_0_1
RegressionByEye,14,1314,66,line,p_0_2,b_0_15
RegressionByEye,14,1315,67,area,p_0_4,b_0_05
RegressionByEye,14,1316,68,scatter,p_0_8,b_0_15
RegressionByEye,14,1317,69,line,n_0_4,b_0_1
RegressionByEye,14,1318,70,line,n_0_4,b_0_15
RegressionByEye,14,1319,71,area,n_0_4,b_0_1
RegressionByEye,14,1320,72,area,p_0_2,b_0_2
RegressionByEye,14,1321,73,area,p_0_1,b_0_15
RegressionByEye,14,1322,74,area,n_0_4,b_0_2
RegressionByEye,14,1323,75,line,p_0_8,b_0_1
RegressionByEye,14,1324,76,scatter,p_0_1,b_0_15
RegressionByEye,14,1325,77,scatter,p_0_1,b_0_2
RegressionByEye,14,1326,78,scatter,n_0_1,b_0_2
RegressionByEye,14,1327,79,scatter,n_0_2,b_0_05
RegressionByEye,14,1328,80,line,n_0_1,b_0_15
RegressionByEye,14,1329,81,line,p_0_4,b_0_05
RegressionByEye,14,1330,82,area,n_0_2,b_0_15
RegressionByEye,14,1331,83,line,n_0_2,b_0_05
RegressionByEye,14,1332,84,scatter,p_0_4,b_0_05
RegressionByEye,14,1333,85,scatter,n_0_1,b_0_15
RegressionByEye,14,1334,86,line,p_0_8,b_0_15
RegressionByEye,14,1335,87,scatter,p_0_4,b_0_1
RegressionByEye,14,1336,88,area,p_0_4,b_0_15
RegressionByEye,14,1337,89,area,p_0_8,b_0_05
RegressionByEye,14,1338,90,scatter,n_0_4,b_0_15
RegressionByEye,14,1339,91,area,p_0_4,b_0_2
RegressionByEye,14,1340,92,scatter,p_0_1,b_0_1
RegressionByEye,14,1341,93,area,p_0_1,b_0_05
RegressionByEye,14,1342,94,line,n_0_2,b_0_15
RegressionByEye,14,1343,95,line,p_0_2,b_0_2
RegressionByEye,14,1344,96,scatter,n_0_4,b_0_2
RegressionByEye,15,1345,1,line,n_0_8,b_0_05
RegressionByEye,15,1346,2,area,p_0_2,b_0_05
RegressionByEye,15,1347,3,area,n_0_1,b_0_1
RegressionByEye,15,1348,4,area,n_0_1,b_0_05
RegressionByEye,15,1349,5,line,p_0_1,b_0_1
RegressionByEye,15,1350,6,scatter,p_0_2,b_0_15
RegressionByEye,15,1351,7,area,n_0_1,b_0_2
RegressionByEye,15,1352,8,scatter,p_0_2,b_0_2
RegressionByEye,15,1353,9,scatter,p_0_1,b_0_05
RegressionByEye,15,1354,10,line,n_0_1,b_0_05
RegressionByEye,15,1355,11,line,p_0_1,b_0_05
RegressionByEye,15,1356,12,scatter,p_0_4,b_0_15
RegressionByEye,15,1357,13,line,n_0_1,b_0_2
RegressionByEye,15,1358,14,area,p_0_1,b_0_1
RegressionByEye,15,1359,15,area,n_0_2,b_0_1
RegressionByEye,15,1360,16,line,n_0_4,b_0_2
RegressionByEye,15,1361,17,line,n_0_2,b_0_2
RegressionByEye,15,1362,18,scatter,p_0_2,b_0_05
RegressionByEye,15,1363,19,line,n_0_1,b_0_1
RegressionByEye,15,1364,20,scatter,p_0_2,b_0_1
RegressionByEye,15,1365,21,scatter,n_0_8,b_0_2
RegressionByEye,15,1366,22,line,n_0_8,b_0_15
RegressionByEye,15,1367,23,scatter,p_0_8,b_0_05
RegressionByEye,15,1368,24,area,n_0_8,b_0_05
RegressionByEye,15,1369,25,area,n_0_8,b_0_15
RegressionByEye,15,1370,26,scatter,p_0_8,b_0_1
RegressionByEye,15,1371,27,line,p_0_8,b_0_05
RegressionByEye,15,1372,28,area,p_0_2,b_0_1
RegressionByEye,15,1373,29,area,n_0_8,b_0_2
RegressionByEye,15,1374,30,area,p_0_8,b_0_1
RegressionByEye,15,1375,31,line,n_0_2,b_0_1
RegressionByEye,15,1376,32,area,n_0_1,b_0_15
RegressionByEye,15,1377,33,scatter,p_0_4,b_0_2
RegressionByEye,15,1378,34,line,p_0_2,b_0_05
RegressionByEye,15,1379,35,area,n_0_4,b_0_15
RegressionByEye,15,1380,36,area,p_0_4,b_0_1
RegressionByEye,15,1381,37,line,p_0_4,b_0_1
RegressionByEye,15,1382,38,scatter,n_0_8,b_0_15
RegressionByEye,15,1383,39,scatter,n_0_4,b_0_05
RegressionByEye,15,1384,40,area,n_0_2,b_0_2
RegressionByEye,15,1385,41,scatter,p_0_8,b_0_2
RegressionByEye,15,1386,42,area,p_0_2,b_0_15
RegressionByEye,15,1387,43,line,p_0_4,b_0_2
RegressionByEye,15,1388,44,line,p_0_1,b_0_15
RegressionByEye,15,1389,45,line,p_0_8,b_0_2
RegressionByEye,15,1390,46,line,p_0_4,b_0_15
RegressionByEye,15,1391,47,scatter,n_0_8,b_0_05
RegressionByEye,15,1392,48,area,n_0_4,b_0_05
RegressionByEye,15,1393,49,scatter,n_0_2,b_0_1
RegressionByEye,15,1394,50,area,p_0_8,b_0_15
RegressionByEye,15,1395,51,line,p_0_1,b_0_2
RegressionByEye,15,1396,52,scatter,n_0_8,b_0_1
RegressionByEye,15,1397,53,line,n_0_8,b_0_2
RegressionByEye,15,1398,54,area,p_0_1,b_0_2
RegressionByEye,15,1399,55,area,n_0_2,b_0_05
RegressionByEye,15,1400,56,scatter,n_0_2,b_0_2
RegressionByEye,15,1401,57,scatter,n_0_4,b_0_1
RegressionByEye,15,1402,58,area,p_0_8,b_0_2
RegressionByEye,15,1403,59,scatter,n_0_2,b_0_15
RegressionByEye,15,1404,60,line,n_0_8,b_0_1
RegressionByEye,15,1405,61,line,p_0_2,b_0_1
RegressionByEye,15,1406,62,area,n_0_8,b_0_1
RegressionByEye,15,1407,63,line,n_0_4,b_0_05
RegressionByEye,15,1408,64,scatter,n_0_1,b_0_05
RegressionByEye,15,1409,65,scatter,n_0_1,b_0_1
RegressionByEye,15,1410,66,line,p_0_2,b_0_15
RegressionByEye,15,1411,67,area,p_0_4,b_0_05
RegressionByEye,15,1412,68,scatter,p_0_8,b_0_15
RegressionByEye,15,1413,69,line,n_0_4,b_0_1
RegressionByEye,15,1414,70,line,n_0_4,b_0_15
RegressionByEye,15,1415,71,area,n_0_4,b_0_1
RegressionByEye,15,1416,72,area,p_0_2,b_0_2
RegressionByEye,15,1417,73,area,p_0_1,b_0_15
RegressionByEye,15,1418,74,area,n_0_4,b_0_2
RegressionByEye,15,1419,75,line,p_0_8,b_0_1
RegressionByEye,15,1420,76,scatter,p_0_1,b_0_15
RegressionByEye,15,1421,77,scatter,p_0_1,b_0_2
RegressionByEye,15,1422,78,scatter,n_0_1,b_0_2
RegressionByEye,15,1423,79,scatter,n_0_2,b_0_05
RegressionByEye,15,1424,80,line,n_0_1,b_0_15
RegressionByEye,15,1425,81,line,p_0_4,b_0_05
RegressionByEye,15,1426,82,area,n_0_2,b_0_15
RegressionByEye,15,1427,83,line,n_0_2,b_0_05
RegressionByEye,15,1428,84,scatter,p_0_4,b_0_05
RegressionByEye,15,1429,85,scatter,n_0_1,b_0_15
RegressionByEye,15,1430,86,line,p_0_8,b_0_15
RegressionByEye,15,1431,87,scatter,p_0_4,b_0_1
RegressionByEye,15,1432,88,area,p_0_4,b_0_15
RegressionByEye,15,1433,89,area,p_0_8,b_0_05
RegressionByEye,15,1434,90,scatter,n_0_4,b_0_15
RegressionByEye,15,1435,91,area,p_0_4,b_0_2
RegressionByEye,15,1436,92,scatter,p_0_1,b_0_1
RegressionByEye,15,1437,93,area,p_0_1,b_0_05
RegressionByEye,15,1438,94,line,n_0_2,b_0_15
RegressionByEye,15,1439,95,line,p_0_2,b_0_2
RegressionByEye,15,1440,96,scatter,n_0_4,b_0_2
RegressionByEye,16,1441,1,line,n_0_8,b_0_05
RegressionByEye,16,1442,2,area,p_0_2,b_0_05
RegressionByEye,16,1443,3,area,n_0_1,b_0_1
RegressionByEye,16,1444,4,area,n_0_1,b_0_05
